beta__0,beta__1,beta__2,beta__3
-0.07136776831604635,-0.29168277364843803,1.2288286422740788,-0.538384418555673
-0.019126279087216362,-0.2869393542410681,1.223975368398712,-0.5654496066778653
-0.14531327988808587,-0.27261907612453457,1.106175837407369,-0.42941666348228597
-0.14249158997215777,-0.2668233860551276,1.1064263365355085,-0.42952447083868495
-0.08586564538562187,-0.2928092805636583,1.0741388795631328,-0.3904757756692603
-0.14584995347276483,-0.23744431898837956,1.1214565189568513,-0.4374710982948341
-0.09794239046690366,-0.3101331003394477,1.1274870299972521,-0.4372898715549641
-0.12365175346932064,-0.32250748286221087,1.2060274676441731,-0.4528724648389881
-0.13278699882918515,-0.2907073440811168,1.1746678804112733,-0.46155371958607
-0.12882983110572796,-0.29615274306780376,1.1394256694434344,-0.45876273407347795
-0.1303351270135274,-0.29962787977960964,1.163655914235402,-0.4428795803170768
-0.15213273170918545,-0.3322898922941032,1.1957573316518648,-0.41320418534006037
-0.08165606925688464,-0.2757973943735261,1.0930832444107865,-0.42148552079310897
-0.13461553316557043,-0.3181737089831435,1.241140103431645,-0.4467316260426216
-0.10191344219032174,-0.342260363262263,1.155471484281891,-0.4031525772310971
-0.10191344219032174,-0.342260363262263,1.155471484281891,-0.4031525772310971
-0.08760255299095634,-0.46986199916758453,1.261393751162756,-0.3627028961559281
-0.1088619831801129,-0.42582434933894153,1.226563106221325,-0.39913627669842144
-0.0889349969553744,-0.3486185873087727,1.121956394806572,-0.37359230045073855
-0.11738419339728394,-0.33508927828364715,1.2534982611733867,-0.50064422232995
-0.11738419339728394,-0.33508927828364715,1.2534982611733867,-0.50064422232995
-0.09283942710855841,-0.3194934738939023,1.3187877636621885,-0.5070616762996925
-0.0966686030802891,-0.3214775372340828,1.19270662839349,-0.5035827660860711
-0.07419159742840312,-0.3363865293827542,1.171217247528677,-0.44646398172508966
-0.08628305432854629,-0.2514241636705365,1.1531184775196783,-0.5066934455685974
-0.08628305432854629,-0.2514241636705365,1.1531184775196783,-0.5066934455685974
-0.118240930295784,-0.37518473859315177,1.257081545573679,-0.4410992578642508
-0.10332927062716527,-0.3735968547313731,1.2201945373349854,-0.45677274149764585
-0.05040317622258686,-0.33266367113169965,1.1820226424935791,-0.47888242797202957
-0.165130330103517,-0.25467652772109767,1.1496117919173725,-0.4686324431348018
-0.12625011833003874,-0.36339346108304377,1.3013220312676108,-0.43332768555841106
-0.1299833268781284,-0.19414872432362296,1.0510651324574336,-0.4748645539070194
-0.07115581282218682,-0.19170375774598994,1.0355103377629593,-0.4954949979282169
-0.12453120855731599,-0.21871635838521808,1.180403061400469,-0.5373305616345646
-0.09334138788008223,-0.37166913926063117,1.1529008503325995,-0.38545136158680077
-0.14344942864591065,-0.3655218142674074,1.2068881406671996,-0.39367426098216207
-0.06729369313545154,-0.3688008059744524,1.1103368964420661,-0.34783668589833394
-0.078166285880548,-0.43045954460183766,1.1691539081969198,-0.35292392274849643
-0.078166285880548,-0.43045954460183766,1.1691539081969198,-0.35292392274849643
-0.06609120506524178,-0.4162890875498239,1.2148953522639283,-0.41436856809167333
-0.05596292158197193,-0.42534452069859957,1.2223840538311428,-0.4005260741421242
-0.1756301502156265,-0.341807083010357,1.1974312719030724,-0.38938453725134076
-0.13366350500624308,-0.305380822865209,1.218098173256866,-0.4980354345320423
-0.14733898849212526,-0.32034599649363116,1.320555929961913,-0.49452215915415526
-0.0787961251380479,-0.24160406925513994,1.1817044103898333,-0.5462209125384765
-0.10853330402978595,-0.2676350530857794,1.2249945506774582,-0.5508528176014579
-0.12556449119863386,-0.2842409279778593,1.2361176075327602,-0.47555190783057444
-0.11349654074916825,-0.3101197853671858,1.2081291695207577,-0.49277562630924193
-0.11349654074916825,-0.3101197853671858,1.2081291695207577,-0.49277562630924193
-0.09607091939355066,-0.32874815659468853,1.2210874368682032,-0.46083566485488303
-0.10579566742347458,-0.40437287486739265,1.2504795965685616,-0.42179591329074684
-0.1427763499732173,-0.28635783591615893,1.0997815948704477,-0.37923517474290064
-0.1256682872372318,-0.3012677631392514,1.0793240617340276,-0.38525354410651674
-0.10769112474074227,-0.28136411926149885,1.0867577048086643,-0.3923236345557149
-0.13137905593955823,-0.32116868594012216,1.1709337754593239,-0.43155971120008224
-0.11274108017992246,-0.2969738290269204,1.1862387921305797,-0.44657673413438276
-0.10569189574481415,-0.3471987096523043,1.2486483743394168,-0.46189873505476137
-0.17147949458072473,-0.31779681480374816,1.1715509367623962,-0.3999356989172086
-0.14770093637144296,-0.29781193810891854,1.1168810241664977,-0.4072645865635348
-0.165298930379636,-0.2922293838461163,1.1673630865005318,-0.3537379714746647
-0.1828635514588879,-0.30431543522989746,1.1523317310781054,-0.4262696856206946
-0.13611655283673801,-0.31991542083978747,1.243800361974056,-0.4459393542883054
-0.16650114356688137,-0.2397615064260101,1.172523942083512,-0.4686185441698518
-0.1481824633989532,-0.20281391343464683,1.2169345768597146,-0.4986441550256015
-0.13999154342176817,-0.21005692013968597,1.1621686060452152,-0.4977500595142945
-0.09954108398232883,-0.3838706392007248,1.1156974764888756,-0.35380202039958886
-0.07362393420897044,-0.4072452431808192,1.1651538017968028,-0.3973618388255333
-0.13840971066420413,-0.3686304298683914,1.285894056539139,-0.4274325310059993
-0.11094688673750532,-0.3599332294052713,1.1865591390497068,-0.43858700283922647
-0.11532028569952915,-0.2772478938943838,1.0756091282169953,-0.4086340580466096
-0.056996904564571814,-0.3570008577725248,1.1816506543360064,-0.42597721990487347
-0.1493178153789965,-0.27734669412056234,1.1618682525597386,-0.47253416169311363
-0.16447448675378656,-0.2788282422915024,1.1724614248306582,-0.4725799149420765
-0.14394400008503466,-0.291887863350819,1.1068293554814783,-0.43783667578535024
-0.14660382398277397,-0.24296495788313646,1.1681303058044583,-0.43437369679612003
-0.09045546755969507,-0.3331657928673457,1.1425906416189453,-0.47856863227512386
-0.12963680701741637,-0.35423031789486714,1.2330440851810354,-0.4362562083336227
-0.1189966662778887,-0.37034844621177404,1.2131749889715948,-0.4163298088108268
-0.08039905714477968,-0.2514437587757194,1.0953041327159627,-0.4603816855647627
-0.08740136080687949,-0.2652004009302799,1.0311023643804598,-0.46636130273891546
-0.09097091183755213,-0.2514497386714501,1.182260680752264,-0.4675152036132242
-0.09198344152192009,-0.28845123452762067,1.127093614279972,-0.45565822887644053
-0.07449204487174435,-0.370273202142075,1.1700582540965039,-0.42116270993835486
-0.15730723695422413,-0.2859753713270802,1.1773643449528135,-0.48111655413409377
-0.11633807076361859,-0.24762057886426045,1.186993345906558,-0.47490091370565185
-0.11780852305228547,-0.24279718237577738,1.2075737208173907,-0.4751465814345262
-0.1186155179019614,-0.2900486254843099,1.2032051682477047,-0.43475341983982196
-0.11420399536687872,-0.20270776203674948,1.0672467603808726,-0.4453907111069525
-0.14338463144305286,-0.21684795935919604,1.0750492319293747,-0.4416618324811882
-0.16069295576987305,-0.16521946402032528,1.078623215330574,-0.4748294967678419
-0.059400678466171336,-0.4115595898351262,1.2572222548322407,-0.4473227376223793
-0.15246393283228724,-0.18518675529233558,1.040660358586474,-0.4128754106263875
-0.16241661570721988,-0.22014452702404802,1.035438126738927,-0.4191692439704018
-0.10638940518812692,-0.26335902233257524,1.0794575542423266,-0.394025913198572
-0.14860786269626594,-0.3436043077237543,1.1858737841716056,-0.37633521376106327
-0.13951768409499377,-0.3964503084930687,1.212043784495223,-0.3911410251970843
-0.10568376635421847,-0.32301168056985546,1.0841689775544006,-0.3695468606991269
-0.09381957445485763,-0.4051826079910744,1.2358877045606156,-0.44241843486557464
-0.1548305990261387,-0.09578367649547773,1.0810491547094614,-0.5437049916926039
-0.15219805119801774,-0.09653024402899413,1.0465605326576788,-0.539603972452272
-0.1351061980161266,-0.14998322945391118,1.0637349738958792,-0.543042384090936
-0.1313292056098976,-0.13845175906086574,1.0706529140667027,-0.54488491805083
-0.1163849905999374,-0.35784362232795186,1.251291806870915,-0.4250922202913923
-0.03372411009945986,-0.32927320896794715,1.2404526880205282,-0.5084294914440343
-0.03372411009945986,-0.32927320896794715,1.2404526880205282,-0.5084294914440343
-0.09553308493492749,-0.3558204331772198,1.2626210443784216,-0.5053459981454531
-0.05817838635802495,-0.2876082086075217,1.1399444771777243,-0.4519993600217085
-0.06294137890993128,-0.36460777029115277,1.2379880509211016,-0.46148350686182166
-0.07153338608316089,-0.3678809516086764,1.247332166962832,-0.45954038520815665
-0.12350564505561444,-0.33646285036152107,1.1081723512717305,-0.33922712270765315
-0.12567805274580632,-0.3435169289682666,1.2969607585594582,-0.4611764371799671
-0.12874451026482428,-0.36313310629693984,1.2420428873093101,-0.4467653189261883
-0.13169183801462556,-0.34434075493076366,1.2910523661129882,-0.44447642480394683
-0.12670191462211877,-0.3421107122274675,1.2349439711019754,-0.40843382987856774
-0.10668022143763449,-0.28853260445249873,1.0779031811524415,-0.4201979281953043
-0.10274710121083991,-0.3501504806049093,1.2395255963083691,-0.4817435489026764
-0.043927115155876245,-0.40357711135081853,1.3304565984618295,-0.5089903521666185
-0.12374124654095942,-0.29790710779243645,1.1048118141394978,-0.38070846157473326
-0.1449433506563766,-0.3008779024271542,1.0840534023086523,-0.3866269328239423
-0.06730091582400444,-0.355735604630822,1.1711944682680873,-0.408340010495334
-0.06295563452416136,-0.3946122810731459,1.126291571397952,-0.40660233717462163
-0.14285108988875117,-0.3232997218383988,1.1686678016356293,-0.3923804247986423
-0.10239220399997923,-0.28835684704968967,1.1079188637184143,-0.44090531809762784
-0.10239220399997923,-0.28835684704968967,1.1079188637184143,-0.44090531809762784
-0.07342772819286808,-0.27531923205745357,1.0260027203599404,-0.4107333638179367
-0.0860517231502235,-0.40779520125673896,1.2977819902921233,-0.4239228526902096
-0.1348753466136837,-0.3447100966175686,1.248695011904605,-0.4253674182438906
-0.14731254044033024,-0.2739812589652522,1.1676103370550892,-0.42646706737420187
-0.0984908854836173,-0.3115148237702439,1.106659877868478,-0.4323814885303739
-0.15382235898586064,-0.37533565427366683,1.1983048383949721,-0.34027673744060105
-0.15566048074767208,-0.34857437741822944,1.1400977085061343,-0.35781150008803436
-0.14153309062419397,-0.358776557409024,1.2065315226975344,-0.38635066596304096
-0.08855131572200427,-0.29963595541278804,1.2473310560487758,-0.5148515280663342
-0.06646239600270598,-0.35820264172199584,1.2301720280824218,-0.5425315204977942
-0.11262095700107369,-0.27627868780266757,1.2695408287426817,-0.5180870650877244
-0.07126978800431942,-0.3265668294293149,1.1498016636446995,-0.43337229866779436
-0.1314583189489189,-0.22197046189027306,1.1349207612809376,-0.4740593697375539
-0.08613734921683976,-0.2347923222443651,1.0347125691709345,-0.47601694597832994
-0.11118530472804859,-0.24387079587758723,1.0466977259100871,-0.460327989154554
-0.1052427636334487,-0.28745469557212383,1.0913673491374831,-0.4445227436595047
-0.14008278675754324,-0.3981543436488561,1.236070767806269,-0.3993197215081618
-0.052212445628970656,-0.386416843595356,1.135801176190632,-0.41576673671768055
-0.14125847829928864,-0.30701872480388526,1.1774196763042564,-0.4551346858028767
-0.13139686817663204,-0.2560203805812869,1.1168928639971523,-0.4308371740796241
-0.09673518564361759,-0.314984480460122,1.1287316740226652,-0.4215680381752414
-0.09635555696931644,-0.3119016077822147,1.1318579734334255,-0.4291857109130541
-0.12904977813860244,-0.33410087480905437,1.2037401939448718,-0.41470118184877613
-0.1135714899957888,-0.3376228207129075,1.177903384795965,-0.42406402423584283
-0.1135714899957888,-0.3376228207129075,1.177903384795965,-0.42406402423584283
-0.07739143441776851,-0.3120183996062651,1.1653193583952686,-0.46362632781966573
-0.11465755501767852,-0.3057088540463135,1.255071188291747,-0.4828671454774191
-0.04464371877571285,-0.3379713332017078,1.1955031606949558,-0.45572320548524914
-0.06373229863269937,-0.347096181866483,1.1449213687693152,-0.4652062163761907
-0.15977483059816133,-0.3659909556916262,1.1270087630518728,-0.32528136666285157
-0.15977483059816133,-0.3659909556916262,1.1270087630518728,-0.32528136666285157
-0.1446931226247488,-0.3158663332533023,1.1491072156964257,-0.40123026510816734
-0.10997200911521167,-0.3551783664282628,1.0621057495606963,-0.3197004286065226
-0.10094826687921987,-0.30815663480525607,1.0342111558133098,-0.3465018778881516
-0.10035422244683975,-0.3119734663050996,1.0530066884232474,-0.3457588236544402
-0.12520714239105155,-0.32848072992901095,1.1597851556440737,-0.3757672301041397
-0.0596395066399918,-0.48026860134009247,1.2800109063022302,-0.4135693735223296
-0.11906738348262401,-0.4203464972990862,1.1877161750694536,-0.3471203862551374
-0.12433500397486119,-0.2725200182881492,1.1360565956874857,-0.39316739327057126
-0.1372180184835461,-0.27679373166919763,1.0432567546884584,-0.402395185623461
-0.11573265539088944,-0.3137007910602418,1.1135014737907554,-0.4023565982779983
-0.11195042176878627,-0.3205440890159856,1.1564311532406606,-0.4598762376689682
-0.12151460851519494,-0.31182753209789976,1.2183776979614416,-0.4567400820330528
-0.12543950673109577,-0.33204106234496245,1.2076484322949368,-0.45810228101189626
-0.12362832701996271,-0.3729567130235012,1.2349334742608775,-0.43251188950178904
-0.05277144613238507,-0.25133719178422775,1.102087299947708,-0.5122451072645797
-0.16597295173866594,-0.25498162392141593,1.1475859436970905,-0.438776123970001
-0.1734170636507661,-0.26333741866174865,1.1899450416485575,-0.46552606958845133
-0.1626994946001595,-0.2654859239486062,1.2154656049899537,-0.467948492516757
-0.1650570007621531,-0.27922475556779164,1.2733877591967233,-0.4922609341281508
-0.08702652847684496,-0.3466602427333076,1.0830494507887403,-0.3655187990509134
-0.09948725877523029,-0.30019694695404936,1.0913422642459574,-0.3584751806355154
-0.09952219403667169,-0.3550896679384163,1.0775307568314905,-0.3797276645902507
-0.08290806297222082,-0.3118958341552645,1.1612971054298769,-0.4085564340655752
-0.0877022032733151,-0.3235207899661884,1.1603913958588177,-0.4060372048299687
-0.0770212920805459,-0.36033222476139776,1.129474254824387,-0.41537345223984623
-0.05816043633293661,-0.3710684899383204,1.1754681629102544,-0.37759024881136877
-0.1636849401660782,-0.17587268767367836,1.1138382978197545,-0.5370453225802746
-0.1650676809919993,-0.13417980224132856,1.1293194755528844,-0.5105025621650094
-0.04147330185751532,-0.4763579760998735,1.2216029919874498,-0.3656391863452325
-0.14790291120218554,-0.32364698770040007,1.226036375960005,-0.4397554118604999
-0.1504115877153225,-0.32486314875519057,1.207784163108457,-0.41301255257968
-0.1518428431221553,-0.32702807701214837,1.2062336976586427,-0.4141768661009428
-0.0880650324917736,-0.2910099015520558,1.109221027463936,-0.401932603898738
-0.10494713096144183,-0.3084680131996787,1.1451071400168427,-0.4487423302882716
-0.1363037649789312,-0.33884094358522715,1.248877063053431,-0.4952721873998058
-0.15445655738898395,-0.3266986583949632,1.3396813760687591,-0.5052685978066007
-0.09182048898339636,-0.3447673814502561,1.1382975094918182,-0.4290300095899098
-0.0940766947441988,-0.3515445698376164,1.213941245337094,-0.437907207302493
-0.1520124243912511,-0.40555460727538867,1.3559064219946566,-0.4447074721730195
-0.10704887303441953,-0.36009638492058305,1.3201830696586923,-0.5044667168501937
-0.04699727461710816,-0.43270467333109536,1.3522306019980856,-0.4644308029057088
-0.025911775111758895,-0.4025744871321713,1.2510584682497072,-0.5031741095380723
-0.14183388122726087,-0.35903850127399817,1.0805161022656407,-0.3140273513005095
-0.04838558893551396,-0.3309449379204242,1.2470618513876723,-0.5610651457044109
-0.08479019925246668,-0.3032804224468072,1.196791371258641,-0.4746352575439353
-0.09723675021359494,-0.42101094751749313,1.2896354736362499,-0.433571046852298
-0.15826024649803241,-0.19148040165354632,1.1468631711592674,-0.514702367578314
-0.13385000525732904,-0.210962436694886,1.1833629926048903,-0.535277414280033
-0.1189342139287188,-0.3991588065977063,1.2223717415277318,-0.38004347535325844
-0.12978802005549325,-0.42300353450673694,1.214524849653206,-0.3931895492689762
-0.049094770349709334,-0.27953976619993764,1.054881443039077,-0.4746849412314534
-0.04232799913431727,-0.2914330795650635,1.0446772703229763,-0.4316997100187023
-0.06087444309607713,-0.3874986166089283,1.1731222809371846,-0.40584550538435993
-0.07452271507378333,-0.3148182641325277,1.1332601869099312,-0.446793338104596
-0.04567616526391581,-0.3861777088045255,1.1536060789174627,-0.4186706376382699
-0.10884340328744171,-0.24185235913555406,1.091261767209573,-0.4374436421407546
-0.15142945259346025,-0.3259479817976481,1.2036713040554878,-0.47403810417546793
-0.14435265418032153,-0.2939952972578488,1.2244821237142571,-0.4668945215381345
-0.08865134618762921,-0.24773343743014045,1.0678538526753303,-0.4553220724136285
-0.12452708378387387,-0.4100813702237479,1.2879876409165592,-0.43465187126337673
-0.1128653927727949,-0.2182670533733198,1.0914834939076563,-0.46261743376930065
-0.03672466358414585,-0.23160107337420752,1.1212404606205306,-0.5304729037423571
-0.11263455562831991,-0.36035835412285616,1.2258837690667845,-0.45441005590085454
-0.11258497479473757,-0.47975380709922594,1.3251464901248682,-0.3979193829316825
-0.10892707393214619,-0.45288311778925144,1.302761290767823,-0.4115146152541607
-0.11798688076330964,-0.398168063837607,1.268589268615594,-0.4361019614495241
-0.09829893837641115,-0.19663099914665982,1.1139109135841625,-0.5058304701747381
-0.08884711724732462,-0.17912054772142932,1.0755075763742241,-0.4938391119967118
-0.15407523495422376,-0.16782480548706197,1.1492270578511539,-0.5202848962318033
-0.15781458016116695,-0.18852243319054596,1.1553061916499656,-0.5255314110049193
-0.049991208756527745,-0.44349186969718113,1.2609356667315472,-0.46161879226834307
-0.1409244093732192,-0.2477556703098451,1.1363391885770753,-0.42166791201891035
-0.1549530531314555,-0.2679706384613372,1.0975637433992258,-0.43629811322283496
-0.07336657666315267,-0.3257558513307407,1.2067294516453309,-0.48826251770970003
-0.11322073884581443,-0.3698276119664979,1.1875209826019506,-0.394870761854476
-0.15486676014765643,-0.32678559099439464,1.1656967648307253,-0.3857977351970366
-0.15486676014765643,-0.32678559099439464,1.1656967648307253,-0.3857977351970366
-0.12130002457725639,-0.3258547614266137,1.2680315307920655,-0.5079522502645638
-0.09781314351057468,-0.3759785926965748,1.2301232796403438,-0.4799529893387148
-0.11751765107222446,-0.39228196769862705,1.2695606018051249,-0.3927115285046027
-0.13377412909387984,-0.3634802900990579,1.2662211140368191,-0.414053260026839
-0.10310158476538693,-0.19435363216094118,1.0570737119376834,-0.4536458697191664
-0.0818059687544209,-0.3206568982640158,1.1395171768788992,-0.4419579925144829
-0.10052398063992417,-0.38164700999147505,1.2707587514719842,-0.4554935821669479
-0.11883724794435228,-0.38836898312148327,1.2870423460619427,-0.44382788641015997
-0.21636750267458646,-0.19786548804210552,1.207507118586856,-0.49298415263363804
-0.03498249927168283,-0.3264822309687748,1.171426686279461,-0.514964711536805
-0.14683123311516436,-0.25409249461410033,1.2417830119759923,-0.5401630028552269
-0.14683123311516436,-0.25409249461410033,1.2417830119759923,-0.5401630028552269
-0.12377028786698714,-0.2379906353789933,1.2133420096657495,-0.5416080348241215
-0.10673120607224029,-0.3546825496122723,1.1082984645445475,-0.35095611995156606
-0.09469835691703826,-0.3218082542941963,1.136716671069211,-0.4050119502665614
-0.0984575228428257,-0.39412096546895714,1.1973128415510474,-0.40458183203107617
-0.07542245189388848,-0.26475365454074934,1.1327151055789189,-0.45358451120763643
-0.15371810878740702,-0.28876471958585004,1.2321940028699894,-0.4421702226414043
-0.13498086769853881,-0.32195312346903276,1.2502795117653587,-0.43860969893444757
-0.15147749823448928,-0.36784541658583175,1.1356357955610323,-0.36641333619272975
-0.12538629312052135,-0.34162115015193173,1.1199821618674672,-0.3552643152765126
-0.1290955733405727,-0.38661351791736487,1.1198777276779885,-0.3587278130270575
-0.11248822811578416,-0.2108163395094266,1.187464335769092,-0.5481446352377484
-0.053716131543707316,-0.37584527734004464,1.1174301481358357,-0.3808786143005848
-0.12496147475305648,-0.3871766640527244,1.2853574873458344,-0.446103855848288
-0.10674082277445225,-0.20200198358369165,1.0856112381897134,-0.45160044911563735
-0.1010211419412699,-0.1566075831989492,0.9983363722753789,-0.477971899283837
-0.11003988716752396,-0.12253680525146396,1.0417969526154067,-0.5273134626861848
-0.15853477951895228,-0.27937384837778945,1.191842868662954,-0.4788743675739088
-0.14073124810823306,-0.2485991297804647,1.1000206657799316,-0.43792605270451
-0.08412297535866763,-0.3547742137028208,1.1971619047975632,-0.4388162968296534
-0.1864749979496412,-0.21973448595371628,1.1194323306708838,-0.412461582233321
-0.19031491630111919,-0.21512335631059598,1.102062841467733,-0.40306569091571826
-0.19207617075971972,-0.20992202232018628,1.1140810037959343,-0.3970460608530897
-0.17400404882271095,-0.2518276377779075,1.0880114125524203,-0.4176656102972356
-0.15362387604635608,-0.2477505171947381,1.1294762377637648,-0.4309943263057816
-0.146016072291421,-0.280096022660651,1.1727674555949195,-0.43386567966736006
-0.12903154682296272,-0.30158250515978047,1.2146049928331448,-0.4629081945029875
-0.15935817244280498,-0.29335674747836915,1.2399462152855414,-0.4721276057968381
-0.08367228410651846,-0.37536390519942975,1.297682645333817,-0.4785754400410207
-0.10270059600547206,-0.3525449301859592,1.209773556680451,-0.4587899359690334
-0.12450179304409453,-0.21584843945926818,1.13891586358022,-0.5214820821036723
-0.09515633321335394,-0.19841979916945662,1.225498344229739,-0.5854664624914754
-0.09800806556642862,-0.1956921347356039,1.2167963997443323,-0.5889297135750179
-0.11116621093018048,-0.19353809874952943,1.218401033635747,-0.5999351823088244
-0.08424129205880379,-0.15756337911670296,1.1725547005234034,-0.5801046306138019
-0.08971269200247645,-0.25477374121507756,1.153432541080259,-0.5878040658944184
-0.11649338817116245,-0.20682964696061618,1.2234870003348264,-0.5253704403983093
-0.12137297025253775,-0.29485629982488804,1.2270197903275335,-0.43886077711282473
-0.10973828255345798,-0.28771444577590616,1.1206672370302915,-0.469701687808429
-0.10454558578676314,-0.3213070253770462,1.1816720693105929,-0.4379528958808799
-0.08002657380796645,-0.36148810752260024,1.1894401385418207,-0.455715377323331
-0.08002657380796645,-0.36148810752260024,1.1894401385418207,-0.455715377323331
-0.078056894294073,-0.3176547267143872,1.226980424297193,-0.44838660520620155
-0.09065550301137033,-0.3558833418554062,1.1989182936588167,-0.4576362992060886
-0.13257791332718868,-0.2711026192490823,1.1100835607477184,-0.44509140600889086
-0.1297050338383563,-0.1576553050003052,1.0859735279092102,-0.49729416268163734
-0.10629804441833186,-0.2872482578064777,1.2461068739521752,-0.5175864552771544
-0.1070280502796796,-0.26137372351822974,1.2030511938780968,-0.5299274268283871
-0.061064290219966975,-0.44326687984387286,1.2805386410734245,-0.44073812993893635
-0.07340578573625324,-0.43018645466261046,1.2533769019091023,-0.4287760221529754
-0.10953643273466995,-0.37346235565422964,1.2536295624090135,-0.44993463168350795
-0.08451812649859612,-0.27344552427631375,1.111664661602943,-0.4804110621208497
-0.16176948383591666,-0.35943387582514824,1.22900925369063,-0.3982579680849783
-0.13537337390658286,-0.36882893174315773,1.1720014516736532,-0.3695239694633523
-0.06594773767552553,-0.23309372529017897,1.1541285469045885,-0.5134318582118449
-0.13323373400591254,-0.24825113203302987,1.1182637561488837,-0.4347514037102081
-0.08447260941190678,-0.283778616235012,1.0575639712225349,-0.4392185535320655
-0.0776324676440516,-0.3761550936578147,1.1920713327396075,-0.4039120315947133
-0.18776031092774537,-0.24973141411371197,1.0997351496061352,-0.420661006499769
-0.08747580127036368,-0.36838559382772174,1.2772590232136982,-0.45640540043963285
-0.06887491353868096,-0.3764950905656252,1.2050543764100679,-0.4860125872281266
-0.06627163098483783,-0.41168340339352977,1.308015621257471,-0.5063496728460691
-0.1460264057874689,-0.21095490130883718,1.138692862968973,-0.46802457818635507
-0.09984639377189944,-0.29077363917563487,1.1405554246096392,-0.4766378206287282
-0.0774547099226725,-0.38499679354581734,1.2469490069350393,-0.43770004770687315
-0.10792187919326446,-0.3577805374616498,1.2297922815101816,-0.4310250863607899
-0.0971841595606478,-0.33250032287026693,1.2261845770854067,-0.4644737293044479
-0.07307611575032116,-0.40086710464791064,1.2027239630833049,-0.40006875814426823
-0.18410150079847803,-0.2862857944923991,1.1922136734236548,-0.4722937928554371
-0.1679506816737792,-0.26941261354638135,1.2090992716486477,-0.4664534978554122
-0.1679506816737792,-0.26941261354638135,1.2090992716486477,-0.4664534978554122
-0.021547864277713415,-0.41058206810542763,1.2925157559051337,-0.529268281802258
-0.014087039279262846,-0.3902334788381134,1.22326172279353,-0.5007790979012203
-0.025221766820869376,-0.4397675949477037,1.2599003001915094,-0.46726291599383096
-0.01847740108110822,-0.4122183832081299,1.2335235455603595,-0.4486583533018299
-0.06327733227603846,-0.4068447429663458,1.2317606909935133,-0.45368578624403577
-0.06881850247892812,-0.31400383164638274,1.0827644146959126,-0.4149329155694285
-0.06881850247892812,-0.31400383164638274,1.0827644146959126,-0.4149329155694285
-0.1637174387534384,-0.3896866776597622,1.255037635578934,-0.42550656361401773
-0.02401000536783233,-0.2562088485245342,1.1403470773486741,-0.5263666989695178
-0.05617497877266343,-0.2832133293185955,1.1365502802092935,-0.5098631849566633
-0.05545204382349941,-0.270915145920231,1.1732802678363043,-0.5236819298030205
